transaction_date,brand_name,outlet_name,channel,ad_spend,transaction_hour,order_type,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,clicks,impressions,reach
2020-01-22,The Beach,The Beach,Facebook,1.06,,,,,,,,,,,1,174,155
2020-01-23,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-01-23,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,68.48,0,0,2,68.48,0,,,
2020-01-23,Pizzeria,Pizzeria - Central,Platform A,0,14,DELIVERY,1,1,40.66,0,0,1,40.66,0,,,
2020-01-23,Pizzeria,Pizzeria - Central,Platform A,0,12,TAKE_AWAY,1,1,22.47,0,0,1,22.47,0,,,
2020-01-23,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,2,2,94.66,0,0,2,94.66,0,,,
2020-01-23,Pizzeria,Pizzeria - Central,Facebook,0.66,,,,,,,,,,,2,97,93
2020-01-23,Pizzeria,Pizzeria - Central,Facebook,2.98,,,,,,,,,,,2,396,253
2020-01-23,Pizzeria,Pizzeria - Central,Facebook,4.9,,,,,,,,,,,10,2413,2029
2020-01-23,Pizzeria,Pizzeria - Central,Facebook,4.96,,,,,,,,,,,3,699,519
2020-01-23,Pizzeria,Pizzeria - Central,Facebook,5.82,,,,,,,,,,,36,3891,2930
2020-01-23,Pizzeria,Pizzeria - Central,Facebook,6.74,,,,,,,,,,,17,2199,2166
2020-01-23,Pizzeria,Pizzeria - Central,Facebook,8.82,,,,,,,,,,,36,2843,2460
2020-01-23,Louvré,Louvré,Facebook,3.36,,,,,,,,,,,18,1095,971
2020-01-23,The Brunch Place,The Brunch Place - Central,Facebook,8.36,,,,,,,,,,,35,2782,2575
2020-01-23,The Brunch Place,The Brunch Place - Central,Facebook,12.14,,,,,,,,,,,14,3831,3400
2020-01-23,The Beach,The Beach,Facebook,4.86,,,,,,,,,,,4,613,405
2020-01-24,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,2,2,56.71,0,0,2,56.71,0,,,
2020-01-24,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,92.02,0,0,2,92.02,0,,,
2020-01-24,Pizzeria,Pizzeria - Central,Platform A,0,10,DELIVERY,2,2,77.54,0,0,2,77.54,0,,,
2020-01-24,Pizzeria,Pizzeria - Central,Facebook,1.33,,,,,,,,,,,1,206,184
2020-01-24,Pizzeria,Pizzeria - Central,Facebook,2.92,,,,,,,,,,,2,407,281
2020-01-24,Pizzeria,Pizzeria - Central,Facebook,4.46,,,,,,,,,,,7,735,587
2020-01-24,Pizzeria,Pizzeria - Central,Facebook,5.48,,,,,,,,,,,19,1639,1610
2020-01-24,Pizzeria,Pizzeria - Central,Facebook,5.62,,,,,,,,,,,17,2620,2199
2020-01-24,Pizzeria,Pizzeria - Central,Facebook,6.83,,,,,,,,,,,20,3610,2945
2020-01-24,Pizzeria,Pizzeria - Central,Facebook,11.03,,,,,,,,,,,30,2932,2589
2020-01-24,Louvré,Louvré,Facebook,3.5,,,,,,,,,,,9,829,727
2020-01-24,The Brunch Place,The Brunch Place - Central,Facebook,7.63,,,,,,,,,,,25,2507,2322
2020-01-24,The Brunch Place,The Brunch Place - Central,Facebook,11.58,,,,,,,,,,,13,2789,2458
2020-01-24,The Beach,The Beach,Facebook,5.3,,,,,,,,,,,4,611,422
2020-01-25,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,2,2,56.71,0,0,2,56.71,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,46.01,0,0,1,46.01,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,74.9,0,0,1,74.9,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,2,2,95.23,0,0,2,95.23,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,1,1,46.01,0,0,1,46.01,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Facebook,2.13,,,,,,,,,,,2,350,303
2020-01-25,Pizzeria,Pizzeria - Central,Facebook,2.97,,,,,,,,,,,1,279,198
2020-01-25,Pizzeria,Pizzeria - Central,Facebook,4.26,,,,,,,,,,,6,634,569
2020-01-25,Pizzeria,Pizzeria - Central,Facebook,4.49,,,,,,,,,,,9,1392,1363
2020-01-25,Pizzeria,Pizzeria - Central,Facebook,6.75,,,,,,,,,,,16,3736,2973
2020-01-25,Pizzeria,Pizzeria - Central,Facebook,13.49,,,,,,,,,,,27,6318,5198
2020-01-25,Pizzeria,Pizzeria - Central,Facebook,21.8,,,,,,,,,,,42,5580,5017
2020-01-25,Pizzeria,Pizzeria - Central,Platform B,0,14,DELIVERY,1,1,31.56,0,0,1,31.56,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,1,1,31.02,0,0,1,31.02,0,,,
2020-01-25,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-01-25,Louvré,Louvré,Facebook,3.78,,,,,,,,,,,12,856,754
2020-01-25,The Brunch Place,The Brunch Place - Central,Facebook,8.32,,,,,,,,,,,12,1821,1662
2020-01-25,The Brunch Place,The Brunch Place - Central,Facebook,12.12,,,,,,,,,,,25,2404,2065
2020-01-25,The Beach,The Beach,Facebook,4.73,,,,,,,,,,,11,560,392
2020-01-26,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,1,1,78.11,0,0,1,78.11,0,,,
2020-01-26,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,2,2,164.78,0,0,2,164.78,0,,,
2020-01-26,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,2,2,59.92,0,0,2,59.92,0,,,
2020-01-26,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,3,3,148.66,0,0,3,148.66,0,,,
2020-01-26,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,0,0,0,1,0,0,,,
2020-01-26,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,46.01,0,0,1,46.01,0,,,
2020-01-26,Pizzeria,Pizzeria - Central,Facebook,2.17,,,,,,,,,,,3,317,275
2020-01-26,Pizzeria,Pizzeria - Central,Facebook,3.18,,,,,,,,,,,6,257,167
2020-01-26,Pizzeria,Pizzeria - Central,Facebook,4.32,,,,,,,,,,,9,665,592
2020-01-26,Pizzeria,Pizzeria - Central,Facebook,4.81,,,,,,,,,,,6,1452,1409
2020-01-26,Pizzeria,Pizzeria - Central,Facebook,7.1,,,,,,,,,,,17,5362,3559
2020-01-26,Pizzeria,Pizzeria - Central,Facebook,14.57,,,,,,,,,,,34,5900,4756
2020-01-26,Pizzeria,Pizzeria - Central,Facebook,22.43,,,,,,,,,,,44,4577,3937
2020-01-26,Pizzeria,Pizzeria - Central,Platform B,0,15,DELIVERY,1,1,110.21,0,0,1,110.21,0,,,
2020-01-26,Louvré,Louvré,Facebook,2.26,,,,,,,,,,,10,462,410
2020-01-26,The Brunch Place,The Brunch Place - Central,Facebook,8.15,,,,,,,,,,,5,1345,1208
2020-01-26,The Brunch Place,The Brunch Place - Central,Facebook,11.99,,,,,,,,,,,15,2312,1914
2020-01-26,The Beach,The Beach,Facebook,4.97,,,,,,,,,,,10,699,489
2020-01-27,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,86.67,0,0,1,86.67,0,,,
2020-01-27,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,25.68,0,0,1,25.68,0,,,
2020-01-27,Pizzeria,Pizzeria - Central,Platform A,0,15,DELIVERY,1,1,37.45,0,0,1,37.45,0,,,
2020-01-27,Pizzeria,Pizzeria - Central,Facebook,2.78,,,,,,,,,,,3,302,219
2020-01-27,Pizzeria,Pizzeria - Central,Facebook,4.41,,,,,,,,,,,3,558,490
2020-01-27,Pizzeria,Pizzeria - Central,Facebook,4.51,,,,,,,,,,,9,444,392
2020-01-27,Pizzeria,Pizzeria - Central,Facebook,4.87,,,,,,,,,,,11,1501,1465
2020-01-27,Pizzeria,Pizzeria - Central,Facebook,6.83,,,,,,,,,,,9,2816,2290
2020-01-27,Pizzeria,Pizzeria - Central,Facebook,14.56,,,,,,,,,,,29,4527,3902
2020-01-27,Pizzeria,Pizzeria - Central,Facebook,23.63,,,,,,,,,,,28,4200,3728
2020-01-27,The Brunch Place,The Brunch Place - Central,Facebook,7.9,,,,,,,,,,,14,1585,1432
2020-01-27,The Brunch Place,The Brunch Place - Central,Facebook,12.55,,,,,,,,,,,18,2837,2372
2020-01-27,The Beach,The Beach,Facebook,4.08,,,,,,,,,,,5,698,561
2020-01-28,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-01-28,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,1,1,55.64,0,0,1,55.64,0,,,
2020-01-28,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,27.75,0,0,1,27.75,0,,,
2020-01-28,Pizzeria,Pizzeria - Central,Facebook,4.12,,,,,,,,,,,6,366,272
2020-01-28,Pizzeria,Pizzeria - Central,Facebook,4.28,,,,,,,,,,,8,643,518
2020-01-28,Pizzeria,Pizzeria - Central,Facebook,4.37,,,,,,,,,,,10,1753,1705
2020-01-28,Pizzeria,Pizzeria - Central,Facebook,4.66,,,,,,,,,,,5,652,573
2020-01-28,Pizzeria,Pizzeria - Central,Facebook,6.67,,,,,,,,,,,21,4438,3450
2020-01-28,Pizzeria,Pizzeria - Central,Facebook,13.12,,,,,,,,,,,31,5416,4824
2020-01-28,Pizzeria,Pizzeria - Central,Facebook,22.09,,,,,,,,,,,44,5585,4997
2020-01-28,Pizzeria,Pizzeria - Central,Platform B,0,19,TAKE_AWAY,1,1,22.47,1,22.47,0,0,3.15,,,
2020-01-28,The Brunch Place,The Brunch Place - Central,Facebook,8.01,,,,,,,,,,,11,2501,2302
2020-01-28,The Brunch Place,The Brunch Place - Central,Facebook,12.1,,,,,,,,,,,13,3853,3420
2020-01-29,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,2,2,87.2,0,0,2,87.2,0,,,
2020-01-29,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,1,1,38.52,0,0,1,38.52,0,,,
2020-01-29,Pizzeria,Pizzeria - Central,Platform A,0,19,TAKE_AWAY,1,1,44.94,0,0,1,44.94,0,,,
2020-01-29,Pizzeria,Pizzeria - Central,Facebook,4.96,,,,,,,,,,,7,618,497
2020-01-29,Pizzeria,Pizzeria - Central,Facebook,5.18,,,,,,,,,,,8,1790,1669
2020-01-29,Pizzeria,Pizzeria - Central,Facebook,5.44,,,,,,,,,,,22,5349,3689
2020-01-29,Pizzeria,Pizzeria - Central,Facebook,6.18,,,,,,,,,,,7,647,563
2020-01-29,Pizzeria,Pizzeria - Central,Facebook,7.64,,,,,,,,,,,11,684,417
2020-01-29,Pizzeria,Pizzeria - Central,Facebook,13.1,,,,,,,,,,,26,6078,5206
2020-01-29,Pizzeria,Pizzeria - Central,Facebook,18.87,,,,,,,,,,,37,5146,4286
2020-01-29,Pizzeria,Pizzeria - Central,Platform B,0,17,TAKE_AWAY,1,1,26.75,1,26.75,0,0,3.75,,,
2020-01-29,Louvré,Louvré,Facebook,2.91,,,,,,,,,,,17,311,299
2020-01-29,Louvré,Louvré,Facebook,3.75,,,,,,,,,,,28,820,806
2020-01-29,The Brunch Place,The Brunch Place - Central,Facebook,8.24,,,,,,,,,,,24,2250,2019
2020-01-29,The Brunch Place,The Brunch Place - Central,Facebook,12.22,,,,,,,,,,,16,2947,2502
2020-01-30,Pizzeria,Pizzeria - Central,Platform A,0,10,DELIVERY,1,1,36.38,0,0,1,36.38,0,,,
2020-01-30,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,1,1,39.59,0,0,1,39.59,0,,,
2020-01-30,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,89.88,0,0,2,89.88,0,,,
2020-01-30,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,2,2,223.02,0,0,2,223.02,0,,,
2020-01-30,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,2,2,78.11,0,0,2,78.11,0,,,
2020-01-30,Pizzeria,Pizzeria - Central,Facebook,5.39,,,,,,,,,,,13,1600,1550
2020-01-30,Pizzeria,Pizzeria - Central,Facebook,5.44,,,,,,,,,,,16,3710,3062
2020-01-30,Pizzeria,Pizzeria - Central,Facebook,7.3,,,,,,,,,,,9,676,536
2020-01-30,Pizzeria,Pizzeria - Central,Facebook,9.06,,,,,,,,,,,4,976,753
2020-01-30,Pizzeria,Pizzeria - Central,Facebook,10.63,,,,,,,,,,,12,877,566
2020-01-30,Pizzeria,Pizzeria - Central,Facebook,17.93,,,,,,,,,,,43,4846,4362
2020-01-30,Pizzeria,Pizzeria - Central,Facebook,22.65,,,,,,,,,,,46,5197,4529
2020-01-30,Louvré,Louvré,Facebook,2.82,,,,,,,,,,,16,389,343
2020-01-30,Louvré,Louvré,Facebook,5.1,,,,,,,,,,,26,618,593
2020-01-30,Louvré,Louvré,Facebook,12.42,,,,,,,,,,,56,1845,1654
2020-01-30,The Brunch Place,The Brunch Place - Central,Facebook,4.6,,,,,,,,,,,40,948,870
2020-01-30,The Brunch Place,The Brunch Place - Central,Facebook,8.23,,,,,,,,,,,18,1781,1641
2020-01-30,The Brunch Place,The Brunch Place - Central,Facebook,12.47,,,,,,,,,,,27,3101,2733
2020-01-31,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-01-31,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,87.74,0,0,1,87.74,0,,,
2020-01-31,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,1,1,64.73,0,0,1,64.73,0,,,
2020-01-31,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,25.68,0,0,1,25.68,0,,,
2020-01-31,Pizzeria,Pizzeria - Central,Facebook,4.47,,,,,,,,,,,19,2836,2437
2020-01-31,Pizzeria,Pizzeria - Central,Facebook,4.85,,,,,,,,,,,12,1564,1536
2020-01-31,Pizzeria,Pizzeria - Central,Facebook,7.86,,,,,,,,,,,3,663,518
2020-01-31,Pizzeria,Pizzeria - Central,Facebook,10.54,,,,,,,,,,,11,990,782
2020-01-31,Pizzeria,Pizzeria - Central,Facebook,12.6,,,,,,,,,,,14,1053,650
2020-01-31,Pizzeria,Pizzeria - Central,Facebook,21.51,,,,,,,,,,,45,5818,5280
2020-01-31,Pizzeria,Pizzeria - Central,Facebook,26.26,,,,,,,,,,,53,7024,5890
2020-01-31,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,1,1,35.31,0,0,1,35.31,0,,,
2020-01-31,Louvré,Louvré,Facebook,4.38,,,,,,,,,,,25,541,446
2020-01-31,Louvré,Louvré,Facebook,5.03,,,,,,,,,,,15,661,647
2020-01-31,Louvré,Louvré,Facebook,6.87,,,,,,,,,,,35,1405,1351
2020-01-31,The Brunch Place,The Brunch Place - Central,Facebook,5.84,,,,,,,,,,,7,1302,1221
2020-01-31,The Brunch Place,The Brunch Place - Central,Facebook,6.38,,,,,,,,,,,39,2022,1707
2020-01-31,The Brunch Place,The Brunch Place - Central,Facebook,8.71,,,,,,,,,,,9,1818,1597
2020-02-01,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-02-01,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-02-01,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,3,3,188.31,0,0,3,188.31,0,,,
2020-02-01,Pizzeria,Pizzeria - Central,Facebook,0.04,,,,,,,,,,,0,1,1
2020-02-01,Pizzeria,Pizzeria - Central,Facebook,7.46,,,,,,,,,,,6,853,656
2020-02-01,Pizzeria,Pizzeria - Central,Facebook,12.07,,,,,,,,,,,18,1152,705
2020-02-01,Pizzeria,Pizzeria - Central,Facebook,19.65,,,,,,,,,,,35,6947,6272
2020-02-01,Pizzeria,Pizzeria - Central,Facebook,23.46,,,,,,,,,,,66,8526,7536
2020-02-01,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-02-01,Pizzeria,Pizzeria - Central,Platform B,0,13,TAKE_AWAY,1,1,147.66,1,147.66,0,0,41.4,,,
2020-02-01,Louvré,Louvré,Facebook,4.25,,,,,,,,,,,25,1351,1272
2020-02-01,Louvré,Louvré,Facebook,4.69,,,,,,,,,,,11,693,589
2020-02-01,Louvré,Louvré,Facebook,5.05,,,,,,,,,,,16,681,661
2020-02-01,The Brunch Place,The Brunch Place - Central,Facebook,4.86,,,,,,,,,,,14,1027,997
2020-02-01,The Brunch Place,The Brunch Place - Central,Facebook,6.25,,,,,,,,,,,26,2816,2290
2020-02-01,The Brunch Place,The Brunch Place - Central,Facebook,9.22,,,,,,,,,,,51,2569,2471
2020-02-02,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-02-02,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,1,1,47.08,0,0,1,47.08,0,,,
2020-02-02,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-02-02,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-02-02,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,3,3,158.36,0,0,3,158.36,0,,,
2020-02-02,Pizzeria,Pizzeria - Central,Facebook,7.38,,,,,,,,,,,14,976,952
2020-02-02,Pizzeria,Pizzeria - Central,Facebook,7.66,,,,,,,,,,,4,1062,883
2020-02-02,Pizzeria,Pizzeria - Central,Facebook,13.31,,,,,,,,,,,13,1252,759
2020-02-02,Pizzeria,Pizzeria - Central,Facebook,15.02,,,,,,,,,,,30,5159,4807
2020-02-02,Pizzeria,Pizzeria - Central,Facebook,16.53,,,,,,,,,,,33,4630,4344
2020-02-02,Pizzeria,Pizzeria - Central,Platform B,0,14,TAKE_AWAY,1,1,73.83,1,73.83,0,0,20.7,,,
2020-02-02,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-02-02,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,1,1,34.24,0,0,1,34.24,0,,,
2020-02-02,Louvré,Louvré,Facebook,4.12,,,,,,,,,,,32,1251,1199
2020-02-02,Louvré,Louvré,Facebook,4.55,,,,,,,,,,,20,699,603
2020-02-02,Louvré,Louvré,Facebook,5.24,,,,,,,,,,,23,851,834
2020-02-02,The Brunch Place,The Brunch Place - Central,Facebook,5.77,,,,,,,,,,,20,2592,2279
2020-02-02,The Brunch Place,The Brunch Place - Central,Facebook,13.9,,,,,,,,,,,48,4179,4022
2020-02-02,The Brunch Place,The Brunch Place - Central,Facebook,14.17,,,,,,,,,,,48,4504,4290
2020-02-03,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,2,2,99.5,0,0,2,99.5,0,,,
2020-02-03,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,71.69,0,0,1,71.69,0,,,
2020-02-03,Pizzeria,Pizzeria - Central,Platform A,0,14,DELIVERY,1,1,37.45,0,0,1,37.45,0,,,
2020-02-03,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-02-03,Pizzeria,Pizzeria - Central,Facebook,7.8,,,,,,,,,,,14,1159,1142
2020-02-03,Pizzeria,Pizzeria - Central,Facebook,8.14,,,,,,,,,,,10,1184,993
2020-02-03,Pizzeria,Pizzeria - Central,Facebook,14.09,,,,,,,,,,,16,1232,758
2020-02-03,Pizzeria,Pizzeria - Central,Facebook,15.29,,,,,,,,,,,43,4711,4446
2020-02-03,Pizzeria,Pizzeria - Central,Facebook,16.92,,,,,,,,,,,35,4439,4107
2020-02-03,Louvré,Louvré,Facebook,1.67,,,,,,,,,,,2,192,191
2020-02-03,Louvré,Louvré,Facebook,4.33,,,,,,,,,,,34,1066,1017
2020-02-03,Louvré,Louvré,Facebook,4.57,,,,,,,,,,,15,554,458
2020-02-03,The Brunch Place,The Brunch Place - Central,Facebook,14.24,,,,,,,,,,,45,2708,2536
2020-02-03,The Brunch Place,The Brunch Place - Central,Facebook,15.01,,,,,,,,,,,47,4163,3997
2020-02-04,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,2,2,122.51,0,0,2,122.51,0,,,
2020-02-04,Pizzeria,Pizzeria - Central,Platform A,0,15,DELIVERY,1,1,41.73,0,0,1,41.73,0,,,
2020-02-04,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,53.5,0,0,1,53.5,0,,,
2020-02-04,Pizzeria,Pizzeria - Central,Facebook,7.01,,,,,,,,,,,18,1411,1379
2020-02-04,Pizzeria,Pizzeria - Central,Facebook,7.78,,,,,,,,,,,10,1376,1233
2020-02-04,Pizzeria,Pizzeria - Central,Facebook,10.84,,,,,,,,,,,30,3362,3140
2020-02-04,Pizzeria,Pizzeria - Central,Facebook,10.96,,,,,,,,,,,14,1011,671
2020-02-04,Pizzeria,Pizzeria - Central,Facebook,15.66,,,,,,,,,,,37,6077,5684
2020-02-04,Pizzeria,Pizzeria - Central,Platform B,0,17,TAKE_AWAY,1,1,57.78,1,57.78,0,0,16.2,,,
2020-02-04,Louvré,Louvré,Facebook,4.07,,,,,,,,,,,40,1271,1218
2020-02-04,Louvré,Louvré,Facebook,4.43,,,,,,,,,,,24,1076,916
2020-02-04,The Brunch Place,The Brunch Place - Central,Facebook,15.19,,,,,,,,,,,30,2485,2319
2020-02-04,The Brunch Place,The Brunch Place - Central,Facebook,15.29,,,,,,,,,,,45,4133,3953
2020-02-05,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,52.96,0,0,2,52.96,0,,,
2020-02-05,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,46.54,0,0,1,46.54,0,,,
2020-02-05,Pizzeria,Pizzeria - Central,Platform A,0,18,TAKE_AWAY,1,1,64.2,0,0,1,64.2,0,,,
2020-02-05,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-02-05,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-02-05,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,31.56,0,0,1,31.56,0,,,
2020-02-05,Pizzeria,Pizzeria - Central,Facebook,0.44,,,,,,,,,,,0,44,43
2020-02-05,Pizzeria,Pizzeria - Central,Facebook,6.93,,,,,,,,,,,23,1233,1215
2020-02-05,Pizzeria,Pizzeria - Central,Facebook,8.14,,,,,,,,,,,11,1352,1188
2020-02-05,Pizzeria,Pizzeria - Central,Facebook,10.99,,,,,,,,,,,35,3679,3467
2020-02-05,Pizzeria,Pizzeria - Central,Facebook,15.8,,,,,,,,,,,45,5776,5434
2020-02-05,Louvré,Louvré,Facebook,3.58,,,,,,,,,,,23,1374,1320
2020-02-05,Louvré,Louvré,Facebook,4.49,,,,,,,,,,,23,1011,841
2020-02-05,The Brunch Place,The Brunch Place - Central,Facebook,4.68,,,,,,,,,,,17,713,647
2020-02-05,The Brunch Place,The Brunch Place - Central,Facebook,6.29,,,,,,,,,,,47,2986,2731
2020-02-05,The Brunch Place,The Brunch Place - Central,Facebook,15.34,,,,,,,,,,,48,4294,4026
2020-02-06,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,2,2,102.17,0,0,2,102.17,0,,,
2020-02-06,Pizzeria,Pizzeria - Central,Platform A,0,11,TAKE_AWAY,1,1,26.75,0,0,1,26.75,0,,,
2020-02-06,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,30.49,0,0,1,30.49,0,,,
2020-02-06,Pizzeria,Pizzeria - Central,Facebook,2.04,,,,,,,,,,,0,14,11
2020-02-06,Pizzeria,Pizzeria - Central,Facebook,6.83,,,,,,,,,,,24,1247,1215
2020-02-06,Pizzeria,Pizzeria - Central,Facebook,7.98,,,,,,,,,,,11,1401,1265
2020-02-06,Pizzeria,Pizzeria - Central,Facebook,10.9,,,,,,,,,,,35,3699,3521
2020-02-06,Pizzeria,Pizzeria - Central,Facebook,15.47,,,,,,,,,,,34,6997,6494
2020-02-06,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,42.8,0,0,1,42.8,0,,,
2020-02-06,Louvré,Louvré,Facebook,4.13,,,,,,,,,,,24,1375,1341
2020-02-06,Louvré,Louvré,Facebook,4.39,,,,,,,,,,,25,1040,911
2020-02-06,The Brunch Place,The Brunch Place - Central,Facebook,5.7,,,,,,,,,,,33,2344,2185
2020-02-06,The Brunch Place,The Brunch Place - Central,Facebook,14.04,,,,,,,,,,,43,2128,1385
2020-02-06,The Brunch Place,The Brunch Place - Central,Facebook,14.97,,,,,,,,,,,43,5192,4956
2020-02-07,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,1,1,38.52,0,0,1,38.52,0,,,
2020-02-07,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-02-07,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,2,2,52.43,0,0,2,52.43,0,,,
2020-02-07,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,53.5,0,0,2,53.5,0,,,
2020-02-07,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-02-07,Pizzeria,Pizzeria - Central,Facebook,3.28,,,,,,,,,,,2,65,24
2020-02-07,Pizzeria,Pizzeria - Central,Facebook,6.88,,,,,,,,,,,14,1119,1101
2020-02-07,Pizzeria,Pizzeria - Central,Facebook,6.89,,,,,,,,,,,10,990,863
2020-02-07,Pizzeria,Pizzeria - Central,Facebook,13.21,,,,,,,,,,,16,3407,3212
2020-02-07,Pizzeria,Pizzeria - Central,Facebook,14.49,,,,,,,,,,,36,4943,4613
2020-02-07,Louvré,Louvré,Facebook,2.48,,,,,,,,,,,16,609,598
2020-02-07,Louvré,Louvré,Facebook,4.58,,,,,,,,,,,22,953,821
2020-02-07,The Brunch Place,The Brunch Place - Central,Facebook,6.92,,,,,,,,,,,28,2242,2068
2020-02-07,The Brunch Place,The Brunch Place - Central,Facebook,15.68,,,,,,,,,,,47,3928,3744
2020-02-07,The Brunch Place,The Brunch Place - Central,Facebook,16.22,,,,,,,,,,,40,2274,1569
2020-02-08,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,2,2,60.99,0,0,2,60.99,0,,,
2020-02-08,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,79.18,0,0,1,79.18,0,,,
2020-02-08,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
